id,type_of_property,subtype_of_property,locality,price,type_of_sale,rooms,condition,equipped_kitchen,furnished,terrace,garden,open_fire,hasSwimmingPool,living_area_m2,surface_of_land_m2,number_frontage
9209074,house,house,1880,495000,private,6,to renovate,semi equipped,0,26,1200,,False,400,2215,4
9207765,house,house,3370,489000,private,3,as new,hyper equipped,,,,,False,133,554,4
8999118,house,house,3471,190000,private,3,to renovate,not installed,0,,,,False,136,525,4
9202333,house,town house,1800,495000,private,3,,usa hyper equipped,,25,170,1,False,183,230,2
9201309,house,house,3001,675000,private,4,as new,hyper equipped,0,,729,,False,210,0,3
9200214,house,house,3272,315000,private,3,,installed,0,,,,False,,0,3
9173620,house,house,1700,395000,private,3,good,usa hyper equipped,,15,,,False,140,570,4
9198021,house,country cottage,3071,395000,private,4,just renovated,installed,,,,,False,185,200,3
9196919,house,house,1601,289000,private,4,good,semi equipped,0,,,,False,190,260,2
9195734,house,house,3071,475000,private,3,to renovate,semi equipped,,,,,False,165,802,4
9193994,house,house,3390,415000,private,4,,installed,,,,,False,,1937,4
9192423,house,house,1853,399900,private,3,as new,usa installed,,25,,,False,160,199,2
9189091,house,house,3300,189000,private,3,,,,,640,,False,130,640,3
9186743,house,house,3078,455000,private,3,good,usa hyper equipped,0,10,90,,False,170,175,4
9183952,house,house,3472,239000,private,3,to be done up,,0,35,,,False,180,1096,3
9181643,house,house,3350,240000,private,2,good,installed,0,29,,1,False,170,276,3
9180223,house,villa,1820,505000,private,4,,usa hyper equipped,,20,427,,False,253,520,3
9175726,house,villa,3140,3025000,private,14,as new,,,,,,True,1263,4256,4
9172470,house,chalet,1982,150000,private,2,to be done up,installed,1,,,,False,60,800,4
9170563,house,house,3400,350000,private,6,,installed,0,,,,False,304,152,2
9168861,house,villa,3390,373406,private,3,as new,usa installed,0,,,,False,154,565,3
9167173,house,exceptional property,3080,4950000,private,6,good,hyper equipped,0,100,20066,,True,728,20066,4
9162158,house,bungalow,1652,325000,private,2,good,installed,,10,,,False,70,519,4
9159638,house,house,3140,550000,private,2,good,hyper equipped,0,150,7000,,False,400,7232,4
9158238,house,house,1831,315000,private,2,good,installed,,30,125,1,False,138,224,2
9157126,house,manor house,1780,1690000,private,5,good,usa installed,0,80,,1,False,850,2780,4
9154461,house,manor house,1780,1150000,private,5,good,hyper equipped,1,50,1400,1,True,400,1800,4
9152886,house,exceptional property,1880,1370000,private,4,good,hyper equipped,,,,,False,950,4000,4
9149169,house,house,3290,261365,private,3,,,,,,,False,135,1016,3
9146994,house,villa,3270,1545000,private,2,,hyper equipped,,29,,,False,368,21930,4
9143742,house,house,3300,220000,private,3,to renovate,,,,,,False,174,386,3
9141001,house,house,3210,450000,private,5,as new,,0,25,500,,False,235,594,3
9138437,house,other property,1653,1600000,private,3500,good,,0,,,,False,,6150,4
9135754,house,house,1651,215000,private,3,good,installed,,6,,,False,99,68,2
9132807,house,villa,1640,1395000,private,8,,installed,,,,1,False,460,1400,4
8919723,house,other property,1650,219000,private,1,as new,usa hyper equipped,0,25,,,False,64,64,2
9127929,house,house,1654,542675,private,4,,,0,,,,False,183,843,4
8975402,house,house,1800,315000,private,2,,usa installed,,,80,,False,176,140,2
9121764,house,house,3350,297000,private,3,to renovate,semi equipped,0,42,,,False,247,1530,4
9112073,house,house,3400,185000,private,3,good,installed,,,,,False,160,150,2
9110681,house,house,1800,360000,private,5,good,usa hyper equipped,,,,,False,175,202,2
9106000,house,house,3060,349700,private,3,as new,usa installed,0,12,32,,False,132,0,2
9101268,house,house,1570,385000,private,3,as new,usa hyper equipped,,,,,False,225,370,3
9094581,house,house,3470,355000,private,3,as new,,,,,,False,114,487,4
9088688,house,house,3440,320000,private,5,good,installed,0,,,1,False,230,934,4
9083913,house,house,3060,339600,private,3,as new,installed,0,,33,,False,132,0,2
9077105,house,house,3450,330000,private,3,,installed,,,,,False,112,528,3
9071333,house,exceptional property,3300,699000,private,3,good,hyper equipped,0,,,,False,394,768,4
9063894,house,house,1730,419000,private,3,,usa hyper equipped,0,40,235,,False,178,370,3
9051689,house,house,3090,1450000,private,7,to renovate,installed,0,,,,True,644,59448,4
9045582,house,house,3400,519000,private,4,as new,hyper equipped,,,,,False,297,580,4
8781847,house,house,3290,259000,private,3,,,0,,,,False,135,200,2
9034562,house,mixed use building,3300,895000,private,4,good,hyper equipped,0,29,43,,False,,640,2
9017098,house,house,3404,250000,private,3,just renovated,hyper equipped,0,,400,,False,150,498,2
9003545,house,villa,1640,2800000,private,6,as new,installed,,60,1900,,False,530,2552,4
8997653,house,villa,3140,1790000,private,5,as new,usa installed,,,,,False,520,3014,4
8990436,house,house,1950,420000,private,3,good,installed,0,20,270,,False,153,321,3
8955749,house,house,3140,419950,private,3,as new,installed,0,,,,False,168,356,3
8319046,house,house,1800,399000,private,3,just renovated,,1,120,,,False,240,182,2
8952309,house,house,1755,394900,private,3,,hyper equipped,0,,121,,False,158,274,3
8937782,house,house,1651,730000,private,4,as new,installed,,30,,1,False,315,1670,3
8926200,house,house,3270,240000,private,3,,,,,,,False,162,98,2
8906192,house,house,3390,389000,private,3,as new,installed,0,,,,False,,416,3
8861280,house,house,3473,355000,private,3,as new,hyper equipped,,29,,,False,151,487,4
8023574,house,villa,3201,525000,private,3,as new,installed,,30,,,False,350,1441,4
8770941,house,exceptional property,1560,2000000,private,4,as new,usa hyper equipped,0,,,,True,524,6698,4
8470133,house,house,3290,240000,private,4,,not installed,0,,,,False,,450,2
8703912,house,house,3210,495000,private,4,as new,,,,,,False,231,374,3
8376130,house,house,3012,599000,private,3,to renovate,,0,,,,False,165,44441,4
8591715,house,house,3200,379000,private,3,,,,,,,False,,480,4
8500491,house,house,3080,451700,private,3,as new,hyper equipped,,,,,False,195,566,3
8295019,house,house,3080,2350000,private,5,,,0,30,30,,True,626,1720,4
8111794,house,house,3130,365300,private,3,as new,hyper equipped,,,,,False,185,605,3
7562151,house,house,1861,1000000,private,3,as new,,,,,,False,400,800,3
9316468,house,apartment block,6717,440000,private,6,good,installed,,,,,False,281,235,2
9009985,house,house,6838,19000,private,1,,,0,,,,False,,126,4
9310248,house,house,6941,189000,private,4,good,semi equipped,0,,,,False,110,170,3
9307154,house,house,6890,259900,private,3,as new,,,10,51,,False,111,0,3
9140462,house,house,6924,140000,private,4,to renovate,,,,,,False,,534,3
9303677,house,mixed use building,6920,350000,private,5,as new,,,,,,False,,189,2
9301839,house,house,6600,100000,public,2,to renovate,,,,,,False,197,408,3
9300696,house,house,6840,225000,private,2,good,installed,0,,357,,False,170,552,2
9299253,house,mixed use building,6800,299000,private,2,as new,semi equipped,,,,,False,231,589,3
9296855,house,house,6700,785000,private,4,just renovated,installed,0,50,3300,,False,277,3992,3
9291861,house,house,6940,60000,private,1,to renovate,,0,,,,False,,200,4
9289568,house,house,6663,225000,private,4,,installed,,,,1,False,180,200,4
9286221,house,house,6870,199000,private,2,,semi equipped,0,,,,False,111,780,4
9284477,house,house,6600,265000,private,4,good,installed,0,7,,,False,220,94,2
9283382,house,mixed use building,6700,625000,private,6,just renovated,installed,0,,,,False,544,468,2
9282796,house,house,6940,750000,private,6,,,1,55,,,True,350,4790,4
9281011,house,house,6840,175000,private,4,to renovate,not installed,0,,250,,False,199,564,4
9279499,house,house,6940,225000,private,2,,semi equipped,0,,,,False,100,1450,4
9277166,house,country cottage,6660,420000,private,4,as new,installed,1,25,1000,1,False,150,1678,4
9276153,house,house,6870,149100,private,4,as new,,,,,,False,102,62,2
9273477,house,mixed use building,6600,110000,public,5,to be done up,,,,,,False,,0,2
9271251,house,house,6900,175000,private,4,to renovate,semi equipped,,,,1,False,249,1084,4
9269515,house,house,6780,425000,private,6,to renovate,installed,0,,,,False,209,720,4
9267949,house,house,6780,220000,private,2,,,0,,,,False,90,74,3
9266642,house,mixed use building,6840,225000,private,2,,installed,0,,,,False,180,80,2
9258528,house,house,6920,350000,private,4,just renovated,,,,,,False,330,200,2
9261555,house,house,6940,425000,private,6,good,installed,1,,,,False,160,1216,4
9260493,house,house,6838,124000,private,2,as new,,0,,,,False,105,60,2
9258827,house,house,6800,655000,private,4,good,installed,0,,,2,False,565,4959,4
9257891,house,house,6900,295000,private,3,,semi equipped,0,,,,False,150,400,3
9255580,house,house,6670,350000,private,6,just renovated,installed,0,,,,False,,3103,3
9253364,house,house,6953,229000,private,3,just renovated,installed,0,,160,,False,140,160,3
9251499,house,house,6767,178000,private,3,,semi equipped,0,,,,False,140,685,3
9250713,house,house,6990,55000,private,1,as new,semi equipped,,20,1000,,False,45,1000,3
9247329,house,mixed use building,6830,375000,private,6,as new,,,,,,False,286,245,3
9244224,house,house,6720,450000,private,4,good,installed,0,50,,,False,163,909,4
9240423,house,house,6960,254000,private,3,,usa installed,0,,,,False,117,1300,4
9233411,house,house,6700,380000,private,3,good,installed,0,,,,False,128,422,4
9230601,house,house,6900,210000,private,5,to be done up,,0,,,,False,219,0,3
9228568,house,house,6769,265000,private,4,good,installed,0,,,,False,202,1243,3
9224584,house,house,6840,105000,private,4,to renovate,,0,9,,,False,222,43,2
9220040,house,house,6717,420000,private,4,good,semi equipped,0,70,700,1,False,325,962,3
9216250,house,town house,6690,445000,private,7,,,0,,,,False,380,2338,3
9210377,house,house,6672,295000,private,5,good,semi equipped,0,,,,False,181,367,4
9144808,house,house,6600,649000,private,6,,,0,,,,False,340,750,4
9200852,house,house,6690,275000,private,2,,installed,0,40,,,False,130,534,4
9197244,house,house,6800,249500,private,3,,installed,,,,,False,,102,2
9193811,house,house,6890,365000,private,5,,,,,,,False,,2398,4
9188889,house,house,6860,239000,private,3,as new,hyper equipped,,30,,,False,164,890,3
9187210,house,house,6850,225000,private,5,good,semi equipped,0,,,,False,330,654,4
9182880,house,villa,6870,345000,private,3,good,,,,,,False,138,7101,4
9177279,house,house,6880,159000,private,2,good,installed,,,,,False,103,140,3
9174170,house,house,6880,390000,private,6,good,installed,0,75,2500,1,False,285,2945,4
9171000,house,house,6987,174900,private,3,good,,,,,,False,83,545,3
9166392,house,house,6780,415000,private,3,as new,hyper equipped,0,16,,1,False,185,170,2
9162374,house,house,6838,360000,private,8,,installed,1,,,,False,202,3020,4
9157689,house,house,6800,289000,private,3,good,installed,,,,,False,139,898,3
9150114,house,house,6690,344000,private,5,just renovated,installed,,21,,,False,250,1194,4
9142454,house,house,6700,680000,private,6,,,,20,,1,False,280,15000,4
9131870,house,house,6791,520000,private,7,just renovated,,0,50,,,False,435,2606,4
8760505,house,house,6927,260000,private,4,to renovate,,,,,,False,,6594,4
7988605,house,house,6860,360000,private,3,good,semi equipped,0,,,,False,386,3061,3
9112149,house,house,6660,725000,private,15,good,,,,,1,False,581,14386,4
9011261,house,apartment block,6700,300000,private,5,to renovate,not installed,0,,,,False,,550,2
8767174,house,apartment block,6720,390000,private,9,,installed,0,,,,False,347,2,2
9086533,house,house,6717,315000,private,3,,,0,,1300,,False,150,1425,4
9080312,house,house,6880,650000,private,7,to renovate,semi equipped,0,,,,False,655,7775,4
9060445,house,country cottage,6940,325000,private,3,good,installed,0,200,,,True,243,1540,4
9053862,house,house,6630,390000,private,3,good,,0,,,,False,169,0,4
9040713,house,house,6690,75000,private,2,to renovate,not installed,0,,,,False,186,660,3
8339941,house,house,6690,135000,private,4,to renovate,,,,,,False,162,1188,4
8979911,house,house,6860,299000,private,5,as new,,0,,,,False,262,918,4
9003498,house,house,6672,149000,private,4,to renovate,semi equipped,0,,,,False,300,1070,4
8970665,house,house,6792,250000,private,4,to be done up,,,,,,False,,357,2
8960056,house,house,6850,229000,private,2,as new,,0,,,,False,97,0,2
8951310,house,apartment block,6830,549000,private,9,good,,,,,,False,466,162,2
8936231,house,house,6880,190000,private,5,to be done up,,0,,,,False,190,911,4
8921650,house,apartment block,6780,410000,private,3,good,installed,0,,,,False,281,282,3
8862619,house,villa,6600,390000,private,4,,,,,,,False,242,800,4
8573851,house,house,6880,150000,private,3,,installed,0,,,,False,130,942,3
8702106,house,chalet,6686,495000,private,4,good,installed,,35,4400,,False,227,4446,4
8582606,house,house,6880,245000,private,3,just renovated,hyper equipped,0,9,329,,False,168,329,2
8468315,house,house,6830,180000,private,6,,semi equipped,0,,,,False,162,72,2
8181330,house,house,6987,169000,private,4,to renovate,,0,,,,False,,0,4
5156564,house,villa,6940,375000,private,8,as new,installed,0,50,3500,,False,292,3500,4
9315851,house,mansion,3700,350000,private,5,,,,31,,,False,409,370,2
9315014,house,house,3520,289000,private,2,good,,0,,,,False,220,780,4
9125154,house,house,3500,320000,private,3,good,installed,0,,,1,False,200,1000,3
9313500,house,house,3510,388000,private,3,good,hyper equipped,0,,,,False,188,660,4
9310299,house,house,3665,494000,private,3,good,installed,0,,,,True,217,598,3
9309170,house,mixed use building,3600,239000,private,2,,,,,,,False,,595,3
9308594,house,house,3680,245000,private,3,,installed,0,,,,False,,608,4
9308292,house,mixed use building,3970,157000,private,2,good,installed,0,33,,,False,110,0,2
9307324,house,house,3910,251303,private,3,,,0,,,,False,,280,2
9306586,house,exceptional property,3960,226735,private,3,as new,,0,,353,,False,198,501,4
9306139,house,house,3720,239000,private,2,,,0,,,,False,330,489,4
9305566,house,house,3650,379000,private,3,good,installed,0,,,,False,178,998,4
9304797,house,house,3530,399000,private,4,as new,hyper equipped,,,,,False,212,1443,4
9303602,house,house,3680,490000,public,4,,,,,,,True,,2438,3
9302941,house,country cottage,3891,195000,private,4,to renovate,usa hyper equipped,,,,,False,173,1460,3
9302585,house,house,3720,289000,private,3,good,installed,0,,,,False,,344,3
9301919,house,house,3910,193000,private,3,to be done up,installed,,,,,False,128,237,3
9301157,house,house,3960,169000,private,1,good,,0,,,,False,60,37,3
9186528,house,house,3900,251303,private,3,,,0,,,,False,,180,2
9300304,house,house,3920,245000,private,3,good,installed,0,,,,False,140,543,3
9299992,house,house,3800,189000,private,3,,,0,,,,False,180,555,3
9299069,house,house,3640,189000,private,3,,,0,,,,False,,520,3
9297145,house,house,3740,235000,private,3,to renovate,installed,0,,,,False,170,593,3
9296614,house,villa,3945,479000,private,3,good,installed,0,,1118,1,False,329,1322,4
9295839,house,house,3800,329000,private,3,,,0,,,,False,180,238,3
9294916,house,house,3940,226255,private,3,as new,,,,501,,False,138,501,3
9294360,house,house,3840,273000,private,4,good,semi equipped,0,40,,,False,209,301,4
9293236,house,villa,3570,1100000,private,5,good,semi equipped,,,,1,False,467,16310,4
9292287,house,house,3500,225000,private,2,just renovated,semi equipped,0,,,,False,73,195,2
9290581,house,mixed use building,3920,389000,private,4,to be done up,,0,,,,False,,585,2
9273076,house,house,3630,2450000,private,3,as new,hyper equipped,0,,8057,,True,1000,9057,4
9287717,house,house,3630,179000,private,4,to be done up,,0,,,,False,227,190,2
9286662,house,house,3583,329000,private,3,good,,0,,,,False,160,0,4
9284796,house,house,3583,225000,private,4,,,0,,,,False,256,388,4
9284052,house,house,3800,410000,private,5,,,0,,,,False,270,1474,4
9280892,house,house,3520,259000,private,3,to renovate,,0,,,,False,237,683,3
9279646,house,house,3960,269000,private,3,,,0,,,,False,154,590,3
9039247,house,house,3580,269000,private,3,good,usa installed,,,1152,,False,231,1152,3
9278371,house,house,3580,229000,private,3,as new,,0,,,,False,187,609,3
9276117,house,villa,3800,349000,private,4,to be done up,semi equipped,0,,,,False,250,950,4
9274541,house,house,3500,294000,private,4,good,installed,,,,,False,140,100,3
9273089,house,house,3583,239000,private,3,as new,installed,,,,,False,120,786,4
9272868,house,house,3500,450000,private,1,as new,installed,0,,,,False,202,357,3
9272502,house,farmhouse,3950,549000,private,4,,installed,0,,,,False,205,14843,4
9271490,house,villa,3960,1375000,private,5,as new,installed,0,,,,False,596,2831,4
9269357,house,house,3500,215000,private,2,to renovate,,0,,,,False,110,211,2
9268428,house,house,3520,219000,private,4,to renovate,semi equipped,0,,,,False,,584,3
9268081,house,house,3680,395000,private,5,,,0,,,,False,339,1071,3
9267246,house,house,3630,299000,private,5,,,0,,42,,False,231,197,3
9263341,house,house,3620,329000,private,6,to be done up,installed,0,,,,False,285,1393,4
9133801,house,house,3583,289000,private,2,as new,hyper equipped,,,,,False,124,962,4
9260858,house,house,3600,399000,private,4,,,0,,,,False,385,0,2
9259566,house,house,3970,375000,private,3,,,,,,,False,185,546,4
9259031,house,house,3580,229000,private,3,as new,,0,,,,False,187,609,3
9208065,house,house,3700,185000,private,2,good,,0,,,,False,98,40,2
9257162,house,house,3945,295000,private,3,as new,,,,,,False,120,410,3
9256679,house,house,3583,279000,private,3,good,installed,0,,,1,False,189,969,4
9057144,house,house,3640,399000,private,4,good,,0,,,,False,215,3861,4
9254488,house,house,3800,315000,private,3,as new,installed,0,15,293,,False,150,368,3
9253013,house,country cottage,3740,269000,private,3,to renovate,installed,0,,,,False,214,1589,3
9248491,house,house,3970,185000,private,2,good,installed,0,,,,False,105,223,2
9247633,house,villa,3511,348000,private,3,to be done up,,0,,,,False,,720,3
9246049,house,house,3530,246000,private,3,to be done up,installed,,,,1,False,155,814,3
9244555,house,house,3670,245000,private,4,,,,,,,True,170,999,3
9242347,house,house,3620,297000,private,3,as new,installed,0,20,,,False,165,446,2
9241000,house,house,3940,263000,private,3,,,0,,,,False,175,1149,3
9239173,house,house,3970,219950,private,3,to be done up,,0,,,,False,240,280,2
9237628,house,house,3590,288000,private,6,good,installed,0,30,,1,False,345,1216,4
8964926,house,house,3560,180000,private,3,,,0,,,,False,,1477,3
9233604,house,house,3891,99000,private,3,to renovate,,0,,,,False,97,894,3
9227835,house,mansion,3700,269000,private,3,,installed,0,,,,False,318,361,2
9226396,house,house,3530,265000,private,3,good,,0,,,,False,136,200,2
9224019,house,villa,3960,283910,private,3,as new,not installed,0,,,,False,140,508,4
9220728,house,house,3500,385000,public,4,just renovated,installed,,,,,False,,604,3
9217921,house,house,3700,180000,public,3,,,,,,,False,,1274,4
9214830,house,house,3890,149000,private,2,to renovate,installed,0,,,,False,129,394,3
9210901,house,house,3582,375000,private,3,as new,hyper equipped,0,,,,False,175,626,4
9206998,house,house,3560,285000,private,3,to be done up,,0,,,,False,165,1055,4
9075182,house,house,3890,159000,private,1,,,0,,1100,,False,180,1215,3
9200586,house,farmhouse,3665,150000,private,2,,,,,,,False,,52,4
9198390,house,house,3545,340000,private,3,good,hyper equipped,0,18,589,,False,120,1408,4
9191220,house,house,3582,280000,private,5,good,,0,,550,,False,236,666,4
9188180,house,exceptional property,3700,339000,private,3,as new,installed,0,15,,1,False,210,118,2
8975964,house,house,3520,158000,private,3,to renovate,semi equipped,0,,,,False,102,665,3
9179366,house,house,3920,310000,private,5,good,installed,0,,260,,False,196,432,3
9178342,house,house,3900,425000,private,4,good,,0,,,,False,385,1342,4
9174464,house,house,3550,259000,private,4,,installed,0,,,,False,175,140,2
9170865,house,house,3550,299000,private,3,good,,0,,,,False,182,505,2
9170547,house,house,3550,349950,private,3,,,0,,,1,False,,898,4
9165446,house,house,3900,425000,private,4,good,usa hyper equipped,,,,,False,,1296,4
9162525,house,mixed use building,3700,249000,private,3,,installed,0,,,,False,,115,2
9156612,house,house,3600,180000,private,3,good,,,,,,False,,0,2
9153566,house,house,3720,309000,private,3,good,hyper equipped,0,,,,False,158,0,2
9145845,house,house,3945,235000,private,4,as new,,0,,,,False,,418,3
9138949,house,house,3550,297840,private,3,good,,0,,,,False,144,326,3
9134637,house,house,3770,215000,private,3,just renovated,installed,0,,,,False,,0,3
9126313,house,house,3840,373000,private,3,,installed,0,,,,False,191,732,4
9121888,house,house,3800,170000,private,3,to renovate,,0,,,,False,,1273,3
9116632,house,house,3520,239000,private,3,,installed,0,,,,False,160,835,3
9109479,house,house,3620,215000,private,2,good,installed,0,,,,False,155,672,4
9098727,house,house,3840,215000,private,2,just renovated,installed,0,,,,False,130,80,2
9093994,house,house,3520,269500,private,4,good,,0,,,,False,170,658,4
9088589,house,mansion,3621,339000,private,2,to be done up,installed,0,,,,False,160,0,4
9082604,house,house,3800,349000,private,5,,usa hyper equipped,,,,,False,222,353,2
9079761,house,house,3660,187500,private,3,good,,0,,,,False,140,1157,3
9074210,house,house,3600,205000,private,2,to renovate,,0,,,,False,187,502,3
9065657,house,mixed use building,3945,699000,private,4,good,installed,0,,,,False,372,1087,4
9061134,house,house,3800,323000,private,4,as new,hyper equipped,0,,,,False,165,801,3
9054634,house,house,3580,289000,private,4,,installed,,,400,,False,134,531,3
9049350,house,house,3950,295000,private,4,as new,installed,0,,,,False,142,652,3
9040939,house,house,3600,146000,private,2,to be done up,semi equipped,0,,,,False,,150,3
9030304,house,villa,3920,799000,private,5,as new,installed,0,,1936,,False,226,1936,4
9024205,house,house,3800,270000,private,4,good,semi equipped,0,,,1,False,317,755,4
9016989,house,house,3545,297118,private,3,,,0,,,,False,152,432,3
8987174,house,house,3840,425000,private,7,good,installed,0,9,,,False,408,377,2
8981438,house,house,3970,335000,private,5,,,,,,,False,170,300,2
8631998,house,house,3620,243000,private,3,,,,,,,False,,0,2
8952335,house,house,3590,285000,private,3,good,,0,,,,False,161,787,4
8933528,house,farmhouse,3900,1275000,private,4,good,installed,0,,,,False,204,40500,4
8900694,house,villa,3540,469500,private,3,as new,installed,0,,546,,False,254,646,4
8880880,house,house,3770,475000,private,3,,,,,,,False,,1426,4
8606389,house,house,3700,380000,private,6,good,installed,0,,,1,False,430,360,2
8747018,house,house,3500,399000,private,4,good,installed,0,,,,False,300,200,2
8718608,house,house,3500,332900,private,3,,installed,0,32,,,False,178,98,2
8690323,house,house,3500,575000,private,4,,semi equipped,,,,,False,318,230,2
8663552,house,house,3960,350000,private,4,good,installed,0,,,,False,250,3553,4
8633294,house,house,3840,160000,private,2,,installed,,,,,False,85,127,2
8452786,house,house,3670,248000,private,5,,,,,,,False,,577,4
8353135,house,house,3920,249000,private,3,to renovate,not installed,0,,,,False,130,1850,4
7966329,house,house,3630,495000,private,3,good,,0,,,,False,170,2259,4
7496006,house,house,3621,79500,private,2,good,installed,0,,300,,False,54,350,4
6568543,house,villa,3720,1495000,private,4,as new,hyper equipped,,,,,False,,5725,4
9316634,house,house,5660,280000,private,5,just renovated,installed,,40,312,,False,190,436,4
9237781,house,house,5190,249000,private,3,good,,0,,,,False,160,1000,3
9314979,house,house,5600,87000,private,1,,hyper equipped,0,,1700,,False,64,1774,4
9281490,house,house,5500,197000,private,4,to be done up,,0,,,,False,142,0,2
9313351,house,house,5500,290000,private,4,good,installed,,59,,,True,191,2499,3
9312038,house,house,5360,225000,private,3,good,installed,0,,,,False,183,800,3
9311379,house,house,5190,245000,private,3,good,hyper equipped,0,90,437,,False,185,679,3
9310110,house,house,5660,180000,private,3,good,semi equipped,0,18,1900,,False,145,2059,4
9308699,house,house,5640,375000,private,2,as new,installed,0,,,,False,220,950,4
9307301,house,house,5190,120000,private,4,,,,,,,False,,0,4
9304926,house,villa,5500,135000,private,2,to be done up,semi equipped,0,,,,False,95,1200,4
9303841,house,house,5190,219000,private,3,,,,,,,False,,474,3
9303306,house,house,5500,210000,private,2,good,,,,,,False,127,563,4
9301493,house,house,5660,240000,private,5,,installed,0,100,,1,False,240,2280,3
9300129,house,house,5190,245000,private,3,,installed,0,,,1,False,116,393,4
9299461,house,house,5640,129000,private,3,,,0,,,,False,122,0,3
9298920,house,house,5500,145000,private,4,to be done up,semi equipped,,,,,False,185,82,2
9298295,house,villa,5060,375000,private,3,good,installed,,40,,,True,200,1077,4
9297532,house,house,5100,330000,private,3,as new,hyper equipped,,40,,,False,180,234,3
9295817,house,chalet,5670,199750,private,3,as new,usa installed,1,20,,,False,44,60,4
9294253,house,chalet,5377,55000,private,1,to be done up,,,,230,,False,,300,4
9267989,house,bungalow,5540,40000,private,1,,,0,,,,False,,0,4
9291750,house,house,5140,300000,private,3,,not installed,0,,,,False,200,11360,4
9289648,house,house,5377,300000,private,2,,installed,0,28,,,False,124,600,3
9284211,house,town house,5030,330000,private,5,to renovate,semi equipped,0,,100,,False,220,215,2
9283070,house,house,5060,180000,private,3,,installed,0,,,,False,151,0,4
9281863,house,house,5600,160000,private,3,,,,20,,,False,160,300,3
9281000,house,house,5030,325000,private,3,good,not installed,1,,350,,False,164,650,3
9279229,house,house,5590,297600,private,4,,,,,797,,False,,864,4
9277953,house,house,5000,249000,private,5,to renovate,,,20,100,2,False,259,240,2
9277165,house,villa,5640,398000,private,4,,hyper equipped,0,50,1000,,False,261,1209,4
9276144,house,villa,5170,395000,private,4,good,installed,0,,,1,False,150,1091,4
9275381,house,house,5000,275000,private,5,to be done up,installed,0,,,,False,200,240,2
9252039,house,mansion,5500,399500,private,5,good,semi equipped,,,800,,False,350,988,4
9273519,house,house,5020,360000,private,4,to be done up,installed,,,,1,False,174,2606,4
9271272,house,house,5680,170000,private,3,,,,20,,,False,140,529,3
9221364,house,town house,5500,220000,private,2,good,installed,0,,,,False,137,0,2
9269460,house,apartment block,5500,375000,private,5,just renovated,installed,0,,,,False,260,260,2
9266558,house,house,5300,259000,private,3,good,hyper equipped,0,,,,False,120,600,4
9265112,house,house,5150,180000,private,2,good,installed,0,15,,,False,120,110,2
9262816,house,house,5030,175000,private,4,to be done up,not installed,0,29,,,False,180,160,2
9260833,house,house,5621,169000,private,4,to renovate,semi equipped,,,,,False,247,611,3
9258688,house,house,5300,495000,private,7,to renovate,,0,,600,,False,350,960,3
9257549,house,house,5030,50000,private,2,,installed,0,,,,False,,1377,4
9141538,house,house,5000,299000,private,6,good,not installed,1,20,50,,False,232,150,3
9252723,house,house,5377,195000,private,3,,,0,,,,False,150,450,3
9251458,house,house,5310,385000,private,5,good,hyper equipped,0,,,,True,,800,3
9251029,house,house,5020,235000,private,4,good,installed,0,,,,False,,772,3
9248486,house,house,5310,349000,private,3,good,installed,0,18,2307,1,False,128,2307,3
9246768,house,country cottage,5372,429000,private,6,to be done up,,0,,,,False,235,16590,4
9245179,house,house,5660,83000,private,3,,,,,,,False,85,0,2
9243169,house,house,5544,190000,private,4,good,installed,,,,,False,,478,4
9239671,house,chalet,5377,249000,private,2,,hyper equipped,0,,,,False,135,1600,4
8973412,house,house,5501,349000,private,5,,hyper equipped,0,40,857,1,False,232,857,4
9235976,house,house,5150,175000,private,3,to renovate,not installed,0,,,,False,100,450,3
9234721,house,house,5020,399000,private,3,good,installed,0,41,1963,,False,243,2099,4
8959450,house,house,5500,105000,private,2,good,installed,,,,,False,90,60,1
9230241,house,house,5100,310000,private,4,as new,hyper equipped,0,,,,False,140,120,2
9155555,house,house,5503,299000,private,3,as new,hyper equipped,,,,,False,161,608,3
9226469,house,house,5000,260000,private,4,good,installed,0,7,,,False,130,244,2
9224914,house,house,5500,266212,private,3,as new,,0,,,,False,,800,4
9222006,house,house,5350,318000,private,3,,,,,,,False,236,806,4
9078041,house,town house,5100,260000,private,4,to renovate,semi equipped,0,,,,False,153,0,3
9214864,house,house,5351,348379,private,4,as new,,,,,,False,240,1614,4
9211492,house,house,5020,260000,private,2,,installed,,,,,False,90,774,3
9205323,house,house,5575,89000,private,7,to restore,,,,237,,False,415,473,2
9201784,house,house,5070,230000,private,5,good,,,,,,False,,0,3
9197103,house,apartment block,5000,285000,private,6,,semi equipped,,10,,,False,194,136,2
9194005,house,house,5590,247000,private,4,,,,,,,False,,681,3
9189465,house,chalet,5530,55000,private,1,good,installed,0,,,,False,48,0,4
9187348,house,house,5600,190000,private,4,just renovated,installed,,,,,False,,138,3
9184410,house,chalet,5377,139000,private,2,good,installed,0,20,2560,,False,96,2560,4
9181052,house,mixed use building,5100,1750000,private,8,as new,installed,,100,,,False,1500,537,2
9178143,house,house,5140,143000,private,3,,,,,,,False,97,970,3
8773697,house,apartment block,5650,270000,private,6,good,,,,,,False,,170,2
9168256,house,house,5070,229000,private,3,good,,0,,,,False,157,0,3
8949589,house,house,5190,465000,private,5,,,0,,,,False,,0,3
